,,Unpolarized Performance of 900 nm Longpass Dichroic Mirror,,
,,1100,98.71637922,1.617852844
,,1101,98.87612499,1.591552996
,,1102,98.77783834,1.562592005
,,1103,98.88124693,1.555658093
,,1104,98.88100023,1.551139347
,,1105,98.85062762,1.564588107
,,1106,98.85469169,1.579718382
,,1107,98.79282425,1.6136873
,,1108,98.77474726,1.648520382
,,1109,98.74694272,1.686673315
,,1110,98.69336586,1.728782367
,,1111,98.66777715,1.768719995
,,1112,98.61275909,1.807749074
,,1113,98.56585665,1.847350855
,,1114,98.59213514,1.875588034
,,1115,98.54548998,1.89459063
,,1116,98.48816945,1.910480566
,,1117,98.52605887,1.916719844
,,1118,98.53407649,1.909732967
,,1119,98.60131792,1.901210007
,,1120,98.60716868,1.877676044
,,1121,98.50893949,1.853995918
,,1122,98.64876268,1.826689725
,,1123,98.67771976,1.787393745
,,1124,98.67542813,1.761186273
,,1125,98.7375899,1.725016139
,,1126,98.69310719,1.700737458
,,1127,98.81880063,1.67433619
,,1128,98.84235908,1.656180277
,,1129,98.75279619,1.647035713
,,1130,98.85443789,1.642123477
,,1131,98.83727149,1.644810894
,,1132,98.74960323,1.653936091
,,1133,98.78151231,1.671197752
,,1134,98.82110588,1.693325189
,,1135,98.71210844,1.714839267
,,1136,98.70230012,1.743683776
,,1137,98.77250061,1.775404996
,,1138,98.64381874,1.7945833
,,1139,98.64106442,1.82378281
,,1140,98.62304651,1.836537574
,,1141,98.6558113,1.85562669
,,1142,98.60294174,1.856038737
,,1143,98.63037728,1.854800094
,,1144,98.65096341,1.845255646
,,1145,98.65408593,1.832240897
,,1146,98.67747048,1.804413247
,,1147,98.691196,1.771850379
,,1148,98.7704339,1.73797571
,,1149,98.79265862,1.699544617
,,1150,98.82963179,1.659881019
,,1151,98.89028313,1.619045782
,,1152,98.88790232,1.584681409
,,1153,98.9433756,1.551646261
,,1154,99.01971867,1.527990447
,,1155,98.92973885,1.500619473
,,1156,98.9480526,1.488703505
,,1157,99.04315745,1.489358149
,,1158,98.99123341,1.497995297
,,1159,98.95443057,1.517615953
,,1160,98.97554425,1.537369347
,,1161,98.93474657,1.576002478
,,1162,98.86831044,1.620168067
,,1163,98.85129384,1.670448296
,,1164,98.80802849,1.724091844
,,1165,98.69542314,1.782322823
,,1166,98.69618336,1.837575333
,,1167,98.66337697,1.89112306
,,1168,98.53740187,1.943120813
,,1169,98.51578978,1.989944165
,,1170,98.48907621,2.033128485
,,1171,98.45812391,2.06498023
,,1172,98.50477213,2.082474952
,,1173,98.37724563,2.101508803
,,1174,98.41127127,2.101090808
,,1175,98.42637561,2.093579746
,,1176,98.46887501,2.070902812
,,1177,98.50153773,2.048515482
,,1178,98.48617943,2.016041314
,,1179,98.53549287,1.981651594
,,1180,98.6003742,1.926470228
,,1181,98.62234582,1.884325046
,,1182,98.7116001,1.830079814
,,1183,98.80021032,1.780361842
,,1184,98.80189261,1.732209311
,,1185,98.85467204,1.687508245
,,1186,98.90053293,1.644803729
,,1187,98.92272177,1.612291457
,,1188,98.95249758,1.589429339
,,1189,98.99929966,1.561541787
,,1190,99.12186344,1.556769069
,,1191,98.87522301,1.549930397
,,1192,98.98291378,1.562442587
,,1193,98.9880927,1.571247208
,,1194,98.97887766,1.589543974
,,1195,98.96345261,1.609316203
,,1196,98.90950103,1.638089656
,,1197,98.8739875,1.665305377
,,1198,98.86838963,1.695593392
,,1199,98.82934736,1.727823524
,,1200,98.82797433,1.75880911
,,1201,98.81201145,1.781004513
,,1202,98.8504263,1.804264165
,,1203,98.83999031,1.816030485
,,1204,98.82608381,1.83113654
,,1205,98.8741545,1.831477734
,,1206,98.8300093,1.828832418
,,1207,98.8692719,1.818739636
,,1208,98.8413507,1.802024915
,,1209,98.87217463,1.780412775
,,1210,98.90154003,1.764336882
,,1211,98.96302769,1.734293554
,,1212,98.96905523,1.704114752
,,1213,99.00767261,1.673900714
,,1214,99.02776399,1.641308294
,,1215,99.04441143,1.615495752
,,1216,99.0509651,1.590690631
,,1217,99.1313435,1.573529971
,,1218,99.15618842,1.557239661
,,1219,99.14557039,1.549771111
,,1220,99.13861119,1.539874307
,,1221,99.06693958,1.539348792
,,1222,99.13152154,1.547301135
,,1223,99.11172751,1.564072798
,,1224,99.0793615,1.583673213
,,1225,99.05171308,1.610023374
,,1226,99.04657608,1.641747665
,,1227,98.97293929,1.681873307
,,1228,98.96078696,1.71481843
,,1229,98.95341374,1.750758935
,,1230,98.83523643,1.796085174
,,1231,98.82805394,1.832987197
,,1232,98.80778564,1.866072931
,,1233,98.75722333,1.90253097
,,1234,98.66705748,1.931513572
,,1235,98.69743474,1.952917274
,,1236,98.66118526,1.975032127
,,1237,98.68408826,1.98707437
,,1238,98.64505848,1.989546179
,,1239,98.62239199,1.988406452
,,1240,98.64037671,1.979987429
,,1241,98.65981608,1.960818477
,,1242,98.7688534,1.943017506
,,1243,98.66760639,1.9201756
,,1244,98.76872048,1.90169655
,,1245,98.71794692,1.864148725
,,1246,98.78376026,1.826321307
,,1247,98.82210121,1.797389654
,,1248,98.88763823,1.761929943
,,1249,98.89869238,1.729057866
,,1250,98.93953592,1.69849682
,,1251,98.95562422,1.673198362
,,1252,98.99820106,1.641902801
,,1253,98.97506044,1.630763516
,,1254,99.0079369,1.610123731
,,1255,98.99335738,1.602334743
,,1256,99.04793029,1.601852169
,,1257,99.10010599,1.600805299
,,1258,99.06411149,1.614946691
,,1259,99.07543435,1.621853262
,,1260,99.00155039,1.634631647
,,1261,98.97489615,1.661384104
,,1262,98.99284981,1.687156321
,,1263,98.9741832,1.70850163
,,1264,98.95689931,1.732592641
,,1265,98.95634377,1.764686965
,,1266,98.90867123,1.793995325
,,1267,98.92108786,1.820078346
,,1268,98.8146191,1.842489086
,,1269,98.82497778,1.862995848
,,1270,98.78668731,1.88228717
,,1271,98.80710911,1.89996152
,,1272,98.78487162,1.911340167
,,1273,98.82123447,1.921095547
,,1274,98.7918877,1.916765258
,,1275,98.79071221,1.923530603
,,1276,98.80680953,1.916669084
,,1277,98.79630593,1.910812673
,,1278,98.77442382,1.895743142
,,1279,98.83734891,1.884696679
,,1280,98.86386401,1.864573901
,,1281,98.89010698,1.847502822
,,1282,98.88971356,1.828282498
,,1283,98.90676761,1.801030493
,,1284,98.94183169,1.789371953
,,1285,98.95116115,1.765148374
,,1286,98.96795198,1.750619882
,,1287,98.99579542,1.730054453
,,1288,98.99345141,1.717371233
,,1289,99.01028164,1.704509059
,,1290,99.02193696,1.698468769
,,1291,99.02729887,1.693839073
,,1292,99.03443471,1.685050028
,,1293,99.03439663,1.685106182
,,1294,99.06165406,1.685422353
,,1295,99.04289792,1.679861482
,,1296,99.01676086,1.684428157
,,1297,99.04362441,1.692839205
,,1298,99.03071607,1.686789865
,,1299,99.04827688,1.702602323
,,1300,99.02256788,1.699094806
,,1301,99.02281752,1.703959784
,,1302,99.02181809,1.707971634
,,1303,99.03073587,1.701125346
,,1304,99.01526694,1.701518881
,,1305,99.05548732,1.698402942
,,1306,99.06087519,1.694423596
,,1307,99.051303,1.68777907
,,1308,99.05135232,1.677084471
,,1309,99.06784604,1.662412751
,,1310,99.08914355,1.65451229
,,1311,99.08349872,1.645431916
,,1312,99.06531643,1.637542922
,,1313,99.11355034,1.622678162
,,1314,99.13193107,1.615145426
,,1315,99.11198388,1.613162157
,,1316,99.10552669,1.621342044
,,1317,99.10198033,1.624751501
,,1318,99.07361651,1.638816814
,,1319,99.05226064,1.663282103
,,1320,99.03778003,1.689987667
,,1321,98.98304971,1.734083893
,,1322,98.94984707,1.786790099
,,1323,98.85881889,1.850895553
,,1324,98.79628543,1.932954298
,,1325,98.70179525,2.017446861
,,1326,98.59532527,2.126542009
,,1327,98.4564023,2.245772793
,,1328,98.33155527,2.386274065
,,1329,98.16040645,2.535438297
,,1330,97.99415869,2.705461123
,,1331,97.81271359,2.892846812
,,1332,97.61928919,3.091508462
,,1333,97.37272077,3.301845427
,,1334,97.15768381,3.547017409
,,1335,96.89822766,3.79321507
,,1336,96.63912249,4.045175199
,,1337,96.36503783,4.333945765
,,1338,96.07999411,4.620673702
,,1339,95.75080434,4.923146529
,,1340,95.42760269,5.247164753
,,1341,95.06273947,5.588423085
,,1342,94.75195492,5.925502043
,,1343,94.40778825,6.280571942
,,1344,93.99993839,6.646418538
,,1345,93.6401022,7.016198136
,,1346,93.22085492,7.401736169
,,1347,92.83628208,7.804935292
,,1348,92.43077885,8.197872033
,,1349,92.03845646,8.595597093
,,1350,91.63565109,9.000105188
,,1351,91.23963628,9.407338433
,,1352,90.82844723,9.807014744
,,1353,90.4037611,10.23202439
,,1354,89.99391867,10.63799125
,,1355,89.59443715,11.03073564
,,1356,89.17802984,11.41916232
,,1357,88.80153273,11.79263029
,,1358,88.46624237,12.15264053
,,1359,88.10976268,12.50645541
,,1360,87.74795373,12.82996415
,,1361,87.445514,13.12188889
,,1362,87.15065166,13.40391865
,,1363,86.84433997,13.65741886
,,1364,86.61894109,13.88143757
,,1365,86.40894614,14.06545652
,,1366,86.25167879,14.21682014
,,1367,86.0532211,14.32121009
,,1368,85.9363004,14.40087396
,,1369,85.85785902,14.4505816
,,1370,85.77689759,14.45971091
,,1371,85.72939868,14.43396709
,,1372,85.70123941,14.37549358
,,1373,85.69467176,14.28785166
,,1374,85.70181141,14.17626665
,,1375,85.76051545,14.03233293
,,1376,85.79988065,13.85891375
,,1377,85.89742524,13.67935389
,,1378,86.022339,13.46579257
,,1379,86.15786423,13.21093105
,,1380,86.35337836,12.95559502
,,1381,86.52812785,12.64306165
,,1382,86.77467016,12.32038391
,,1383,87.02086116,12.00429443
,,1384,87.33990195,11.66104478
,,1385,87.69098239,11.32715612
,,1386,88.02850157,11.00550597
,,1387,88.37208474,10.69822164
,,1388,88.7100227,10.38209541
,,1389,89.08043114,10.08611027
,,1390,89.41980526,9.789069025
,,1391,89.77981932,9.508038824
,,1392,90.13878356,9.245210839
,,1393,90.43281094,8.990122284
,,1394,90.74941913,8.759402805
,,1395,91.01902731,8.550996313
,,1396,91.22454324,8.373722117
,,1397,91.43522546,8.230018729
,,1398,91.59152182,8.131750941
,,1399,91.70778752,8.082357027
,,1400,91.78079022,8.062965203
,,1401,91.81763591,8.088558496
,,1402,91.76346385,8.153924473
,,1403,91.71214439,8.281308563
,,1404,91.64338148,8.450025809
,,1405,91.37930145,8.646476507
,,1406,91.19039167,8.88607515
,,1407,90.97689164,9.184273898
,,1408,90.65707928,9.498024549
,,1409,90.33351512,9.847059649
,,1410,89.9459961,10.21696311
,,1411,89.60888627,10.6093539
,,1412,89.23173256,10.9847352
,,1413,88.86297755,11.40098305
,,1414,88.4895566,11.8108208
,,1415,88.07557227,12.20151736
,,1416,87.70266115,12.59131841
,,1417,87.35079758,12.96488391
,,1418,87.0376545,13.29993911
,,1419,86.74382888,13.62794823
,,1420,86.39691769,13.91006301
,,1421,86.24370139,14.16543339
,,1422,85.99657771,14.3633603
,,1423,85.84480081,14.52703844
,,1424,85.72128243,14.66427747
,,1425,85.65280707,14.75875153
,,1426,85.61775866,14.80111954
,,1427,85.63411576,14.81160531
,,1428,85.67182299,14.78547221
,,1429,85.75820631,14.70891693
,,1430,85.86602158,14.60811899
,,1431,86.02485322,14.47041527
,,1432,86.21365852,14.29577822
,,1433,86.40465186,14.09850138
,,1434,86.63920166,13.87989723
,,1435,86.9076374,13.62426096
,,1436,87.20775979,13.35487855
,,1437,87.47750082,13.0751726
,,1438,87.78834651,12.78585708
,,1439,88.1046713,12.47657764
,,1440,88.41869105,12.18755248
,,1441,88.74320621,11.86842967
,,1442,89.05337232,11.55940067
,,1443,89.32285027,11.27946035
,,1444,89.63179977,10.99773977
,,1445,89.88885586,10.73502863
,,1446,90.12540376,10.5035247
,,1447,90.34018618,10.29993556
,,1448,90.50772266,10.11822134
,,1449,90.64679823,9.990565918
,,1450,90.75580591,9.896541302
,,1451,90.77973725,9.854600041
,,1452,90.787733,9.858884339
,,1453,90.71847442,9.914112399
,,1454,90.62408674,10.02464679
,,1455,90.43461819,10.18495579
,,1456,90.22782061,10.39824045
,,1457,89.93623366,10.66526008
,,1458,89.63237299,11.00407203
,,1459,89.29105534,11.34929504
,,1460,88.88305617,11.75972837
,,1461,88.42331061,12.21834048
,,1462,87.94280916,12.67855901
,,1463,87.45369444,13.19588829
,,1464,86.83649802,13.7168874
,,1465,86.37753037,14.25557599
,,1466,85.82358156,14.80051436
,,1467,85.25249657,15.35322076
,,1468,84.7066316,15.87347997
,,1469,84.23030496,16.3870148
,,1470,83.69935131,16.88676757
,,1471,83.24049567,17.35548545
,,1472,82.80743512,17.79178172
,,1473,82.39461423,18.19029797
,,1474,82.03720329,18.55339184
,,1475,81.71776012,18.85142006
,,1476,81.49682835,19.1039912
,,1477,81.27229591,19.32396282
,,1478,81.13499311,19.47999022
,,1479,81.00528856,19.60103306
,,1480,80.95467892,19.66658664
,,1481,80.91476463,19.67929515
,,1482,80.9506768,19.63965817
,,1483,81.01176659,19.56094069
,,1484,81.17576488,19.45436716
,,1485,81.33647017,19.29098089
,,1486,81.5673368,19.08601904
,,1487,81.7870392,18.84762372
,,1488,82.05699917,18.57883262
,,1489,82.32823115,18.27235632
,,1490,82.68807231,17.95963773
,,1491,83.04501308,17.61482791
,,1492,83.42757531,17.242361
,,1493,83.82610763,16.8642983
,,1494,84.18450527,16.48231409
,,1495,84.59731505,16.0722131
,,1496,84.98756714,15.68232044
,,1497,85.40950042,15.28471263
,,1498,85.81890563,14.88371446
,,1499,86.22083124,14.49366043
,,1500,86.57788779,14.1311675
,,1501,86.95109103,13.78140269
,,1502,87.23013834,13.46536605
,,1503,87.54744877,13.16190253
,,1504,87.81067251,12.90491029
,,1505,88.06541359,12.67725851
,,1506,88.19741615,12.4906755
,,1507,88.32069609,12.36729687
,,1508,88.38443657,12.27465676
,,1509,88.46548689,12.24099499
,,1510,88.47194784,12.26966259
,,1511,88.35951066,12.3313731
,,1512,88.24142248,12.45514428
,,1513,88.08605467,12.62640953
,,1514,87.77743648,12.83749639
,,1515,87.51559539,13.11648235
,,1516,87.23566377,13.4482329
,,1517,86.86752131,13.79575321
,,1518,86.45773512,14.19616677
,,1519,86.09076959,14.58625154
,,1520,85.60157278,15.05288628
,,1521,85.12835409,15.52250367
,,1522,84.6375238,15.98545294
,,1523,84.1900973,16.4570406
,,1524,83.69404398,16.9497126
,,1525,83.1929896,17.40660986
,,1526,82.74055422,17.86996168
,,1527,82.33270113,18.31318612
,,1528,81.93103144,18.7092362
,,1529,81.50253039,19.08487662
,,1530,81.1551912,19.45517615
,,1531,80.88174823,19.76011218
,,1532,80.5936013,20.02789558
,,1533,80.33930316,20.25143881
,,1534,80.18468315,20.43987886
,,1535,80.06108586,20.57250192
,,1536,80.00182525,20.67164101
,,1537,79.88464762,20.70424977
,,1538,79.87809268,20.71163754
,,1539,79.98488313,20.66033537
,,1540,80.10704055,20.58982127
,,1541,80.16950203,20.43958224
,,1542,80.30576783,20.25783854
,,1543,80.60073855,20.03520539
,,1544,80.91624732,19.80692747
,,1545,81.11569391,19.50876659
,,1546,81.47282293,19.20594826
,,1547,81.81224554,18.85285241
,,1548,82.19443599,18.4627717
,,1549,82.65855062,18.04800473
,,1550,83.04721251,17.64262096
,,1551,83.4863988,17.18476433
,,1552,83.93725939,16.70742465
,,1553,84.49400591,16.23274167
,,1554,84.95611624,15.76529948
,,1555,85.44870931,15.24747039
,,1556,85.97369354,14.7373239
,,1557,86.45292602,14.25222099
,,1558,86.98507274,13.75770946
,,1559,87.4560469,13.2703124
,,1560,87.92680039,12.78343112
,,1561,88.41401677,12.33173492
,,1562,88.85446873,11.8916068
,,1563,89.26719556,11.4827805
,,1564,89.61373043,11.10308612
,,1565,89.98377946,10.757432
,,1566,90.29303558,10.4651096
,,1567,90.57327048,10.19287374
,,1568,90.75516485,9.962046053
,,1569,90.93432499,9.799546778
,,1570,91.05397554,9.689264521
,,1571,91.14980691,9.615226003
,,1572,91.08549647,9.595136009
,,1573,91.10686142,9.634237836
,,1574,90.99177621,9.735968727
,,1575,90.88345639,9.871259731
,,1576,90.66669652,10.05161167
,,1577,90.35462568,10.27726067
,,1578,90.16849098,10.56786578
,,1579,89.85636352,10.86903042
,,1580,89.48055238,11.21967399
,,1581,89.02767464,11.60189463
,,1582,88.71739989,11.99923902
,,1583,88.27884619,12.4062631
,,1584,87.82761036,12.84159363
,,1585,87.3889833,13.26987886
,,1586,86.95864471,13.72052826
,,1587,86.52770915,14.14772611
,,1588,86.08508192,14.56589769
,,1589,85.66377597,14.96697694
,,1590,85.32188832,15.36206595
,,1591,84.96472414,15.72207817
,,1592,84.54883084,16.06010128
,,1593,84.2685079,16.37283653
,,1594,84.01854482,16.64869413
,,1595,83.76162968,16.8758623
,,1596,83.55598676,17.09282955
,,1597,83.39282359,17.25305706
,,1598,83.26769058,17.36709774
,,1599,83.17215073,17.46013698
,,1600,83.15938713,17.51736745
,,1601,83.15472964,17.53552137
,,1602,83.11150475,17.4868252
,,1603,83.24106144,17.43242968
,,1604,83.33997689,17.33226091
,,1605,83.4683315,17.19645555
,,1606,83.62097277,17.01849419
,,1607,83.85207267,16.80543847
,,1608,84.08316227,16.59207317
,,1609,84.3514756,16.33383401
,,1610,84.57448422,16.03701644
,,1611,85.00614377,15.75132778
,,1612,85.31142481,15.4021453
,,1613,85.65609164,15.05381001
,,1614,85.99233988,14.69368445
,,1615,86.3819366,14.3019367
,,1616,86.80530602,13.91918516
,,1617,87.20616715,13.52712651
,,1618,87.61917601,13.10289834
,,1619,88.05493782,12.69344693
,,1620,88.45639841,12.29702693
,,1621,88.81045566,11.89024799
,,1622,89.27501514,11.4894287
,,1623,89.64968016,11.11569411
,,1624,90.00364773,10.72659115
,,1625,90.34027292,10.35750161
,,1626,90.77542629,10.0369496
,,1627,91.04488395,9.720140186
,,1628,91.26788572,9.421025469
,,1629,91.61486473,9.179153083
,,1630,91.84688427,8.946592473
,,1631,92.01104745,8.741143137
,,1632,92.09703832,8.565216819
,,1633,92.32882377,8.457577196
,,1634,92.42840956,8.355739388
,,1635,92.43421107,8.304880055
,,1636,92.39234842,8.284745701
,,1637,92.50162138,8.31267782
,,1638,92.3729546,8.36043164
,,1639,92.29134894,8.448074029
,,1640,92.13774804,8.574945446
,,1641,91.99836177,8.726136067
,,1642,91.83539026,8.898193342
,,1643,91.59772462,9.115015191
,,1644,91.37338129,9.337059134
,,1645,91.1218378,9.583682173
,,1646,90.85007368,9.842062276
,,1647,90.6026707,10.1214327
,,1648,90.3094974,10.40064912
,,1649,89.99585788,10.68628492
,,1650,89.74004365,10.97680552
,,1651,89.40363136,11.25696414
,,1652,89.22554516,11.53179453
,,1653,88.87732306,11.80133374
,,1654,88.65065489,12.0502998
,,1655,88.38969643,12.28693892
,,1656,88.18207231,12.51383565
,,1657,87.96364662,12.72306181
,,1658,87.77770259,12.88692901
,,1659,87.66315347,13.0522393
,,1660,87.52375525,13.18639284
,,1661,87.41116483,13.29582671
,,1662,87.24217679,13.34995461
,,1663,87.31516826,13.41686495
,,1664,87.24913245,13.45020695
,,1665,87.24430414,13.43495001
,,1666,87.26100113,13.40306117
,,1667,87.38383557,13.34772568
,,1668,87.43385251,13.2795207
,,1669,87.52335645,13.15891112
,,1670,87.70982044,13.02776179
,,1671,87.83106606,12.8893877
,,1672,87.98061986,12.71076158
,,1673,88.19769641,12.52330264
,,1674,88.4461343,12.32476995
,,1675,88.60284689,12.09046586
,,1676,88.87167774,11.85348865
,,1677,89.14775404,11.61971473
,,1678,89.37166923,11.37143307
,,1679,89.59452326,11.09193552
,,1680,89.9363178,10.84151937
,,1681,90.20809123,10.58259455
,,1682,90.41234559,10.30680038
,,1683,90.66909182,10.05490862
,,1684,90.94867243,9.818733194
,,1685,91.21890737,9.577160015
,,1686,91.33537308,9.352522799
,,1687,91.62464763,9.15174675
,,1688,91.81686455,8.970059009
,,1689,91.94607907,8.803810846
,,1690,92.07343477,8.671389569
,,1691,92.21998351,8.561923308
,,1692,92.25909186,8.486230124
,,1693,92.2983484,8.439646315
,,1694,92.36218309,8.424774223
,,1695,92.28906117,8.456947564
,,1696,92.22717426,8.50875219
,,1697,92.1427881,8.611810196
,,1698,92.01299511,8.752812709
,,1699,91.81102662,8.911096327
,,1700,91.60535988,9.129048633
,,1701,91.36179,9.387336151
,,1702,91.04684538,9.655814425
,,1703,90.74065207,9.975018026
,,1704,90.43464257,10.32526651
,,1705,89.98486711,10.68361476
,,1706,89.59032755,11.08529393
,,1707,89.23516677,11.52500265
,,1708,88.75039518,11.96995114
,,1709,88.28213001,12.41747015
,,1710,87.74347084,12.88870964
,,1711,87.35588211,13.36824176
,,1712,86.84258801,13.86217291
,,1713,86.31625535,14.36158087
,,1714,85.75980146,14.85020751
,,1715,85.38302508,15.33266736
,,1716,84.86929348,15.80461087
,,1717,84.37125814,16.27939552
,,1718,83.94357337,16.70683529
,,1719,83.51867725,17.1549665
,,1720,83.05235358,17.57431848
,,1721,82.68144562,17.95651656
,,1722,82.35974987,18.3242323
,,1723,81.97020726,18.661109
,,1724,81.67697055,18.9791859
,,1725,81.39763072,19.25618464
,,1726,81.13431697,19.51161999
,,1727,80.91750007,19.73543586
,,1728,80.71712217,19.92372935
,,1729,80.5901217,20.08048884
,,1730,80.42774085,20.19319603
,,1731,80.35326945,20.30025646
,,1732,80.28318823,20.34795256
,,1733,80.30150331,20.37654122
,,1734,80.2660567,20.37015202
,,1735,80.32627438,20.34649903
,,1736,80.35908537,20.26777044
,,1737,80.51013636,20.17580901
,,1738,80.62346521,20.0553615
,,1739,80.72162531,19.89256568
,,1740,80.95625551,19.72605888
,,1741,81.18124426,19.5271038
,,1742,81.39225882,19.29445156
,,1743,81.6215864,19.04391803
,,1744,81.90710306,18.7749177
,,1745,82.22013005,18.47710976
,,1746,82.52318616,18.17252141
,,1747,82.82995507,17.85796683
,,1748,83.20659827,17.510426
,,1749,83.52930339,17.16264715
,,1750,83.91013081,16.79717595
,,1751,84.32202329,16.42238351
,,1752,84.69268582,16.04167823
,,1753,85.06932729,15.66607472
,,1754,85.40718366,15.27019798
,,1755,85.89012099,14.87313057
,,1756,86.26307227,14.50221954
,,1757,86.60732009,14.09321879
,,1758,87.00803634,13.71385825
,,1759,87.40018972,13.35848119
,,1760,87.76530861,13.00170425
,,1761,88.06306056,12.63195384
,,1762,88.4154117,12.31200387
,,1763,88.79109924,12.00100057
,,1764,89.0791218,11.68433398
,,1765,89.33446025,11.41948712
,,1766,89.49573704,11.15881544
,,1767,89.88218708,10.94643151
,,1768,90.01751505,10.74955459
,,1769,90.17353407,10.57220696
,,1770,90.30431058,10.43228889
,,1771,90.43154736,10.32721776
,,1772,90.47868318,10.25113849
,,1773,90.53057591,10.2070432
,,1774,90.57936039,10.20194393
,,1775,90.5183828,10.21842159
,,1776,90.43063472,10.27495392
,,1777,90.40971418,10.37986775
,,1778,90.25490231,10.48729509
,,1779,90.04594554,10.63533588
,,1780,89.93492459,10.81568173
,,1781,89.71076138,11.0210597
,,1782,89.43243847,11.24623909
,,1783,89.23573312,11.5191975
,,1784,88.95271938,11.78345666
,,1785,88.62292227,12.07164433
,,1786,88.29762643,12.38648394
,,1787,88.04332442,12.70818618
,,1788,87.66664335,13.03174473
,,1789,87.30007954,13.38179465
,,1790,86.9960185,13.7236207
,,1791,86.63253416,14.06403483
,,1792,86.25981504,14.40211048
,,1793,85.97723292,14.75394326
,,1794,85.59488778,15.06460866
,,1795,85.30934472,15.4069837
,,1796,84.94976357,15.72215797
,,1797,84.68993144,16.01991266
,,1798,84.35392385,16.31063887
,,1799,84.12169716,16.58497042
,,1800,83.83066095,16.83277637
,,1801,83.61324428,17.06984389
,,1802,83.41442656,17.29953472
,,1803,83.17432835,17.47486625
,,1804,83.05947392,17.65670578
,,1805,82.86560886,17.79304304
,,1806,82.76944112,17.92048053
,,1807,82.68004503,18.01890197
,,1808,82.58501354,18.09403366
,,1809,82.53662777,18.14485861
,,1810,82.50024482,18.1624342
,,1811,82.52116652,18.17002053
,,1812,82.55106696,18.15750735
,,1813,82.56356622,18.10510019
,,1814,82.67733502,18.04811216
,,1815,82.71475792,17.95262341
,,1816,82.88156696,17.84442283
,,1817,83.00519513,17.71189344
,,1818,83.14790899,17.55536159
,,1819,83.32205526,17.37699424
,,1820,83.54957668,17.18094213
,,1821,83.72870142,16.96929513
,,1822,83.95791309,16.75258148
,,1823,84.18109133,16.51572483
,,1824,84.48075761,16.26946143
,,1825,84.72967388,16.00211955
,,1826,85.02371701,15.73133055
,,1827,85.27220866,15.44123521
,,1828,85.57946774,15.15882304
,,1829,85.87980293,14.87150961
,,1830,86.1624631,14.57410441
,,1831,86.48299741,14.26812462
,,1832,86.78530639,13.97331898
,,1833,87.06102458,13.65191759
,,1834,87.43063058,13.34828484
,,1835,87.67767303,13.02327403
,,1836,88.01020009,12.72534042
,,1837,88.3166118,12.41834009
,,1838,88.60712744,12.13816419
,,1839,88.90043314,11.85618963
,,1840,89.17585831,11.58837074
,,1841,89.41967724,11.32885868
,,1842,89.63158562,11.0946697
,,1843,89.84538582,10.86289445
,,1844,90.06769315,10.67231836
,,1845,90.2392625,10.50461768
,,1846,90.38377196,10.35059595
,,1847,90.51069611,10.21064394
,,1848,90.63209798,10.10519494
,,1849,90.69206401,10.01466818
,,1850,90.7734461,9.955610882
,,1851,90.81358257,9.912304955
,,1852,90.84755024,9.898972387
,,1853,90.80642972,9.905959554
,,1854,90.77108706,9.940641992
,,1855,90.69660625,10.00663693
,,1856,90.6158093,10.09561925
,,1857,90.50424691,10.20954487
,,1858,90.36975485,10.33797178
,,1859,90.24165327,10.49530906
,,1860,90.05438789,10.66694273
,,1861,89.87235642,10.84812059
,,1862,89.6779122,11.04082715
,,1863,89.48767821,11.25872618
,,1864,89.289039,11.47697347
,,1865,89.0282316,11.72891297
,,1866,88.7655236,11.96861705
,,1867,88.50272411,12.23519277
,,1868,88.2169668,12.52318799
,,1869,87.91551325,12.81347207
,,1870,87.594072,13.11758417
,,1871,87.24378902,13.43890055
,,1872,86.91968616,13.77273859
,,1873,86.59726003,14.07451318
,,1874,86.23939406,14.37771491
,,1875,85.97264306,14.67071527
,,1876,85.68991539,14.9400096
,,1877,85.41640518,15.19291095
,,1878,85.15694177,15.43757778
,,1879,84.96580139,15.65836591
,,1880,84.75978239,15.86139933
,,1881,84.58308342,16.05413222
,,1882,84.41088458,16.22768963
,,1883,84.25625666,16.38837393
,,1884,84.11971463,16.54035625
,,1885,83.99945454,16.67361474
,,1886,83.87485392,16.79289082
,,1887,83.74154682,16.88654098
,,1888,83.72441148,16.97647894
,,1889,83.64699701,17.04141061
,,1890,83.57458865,17.07649752
,,1891,83.60136053,17.10991533
,,1892,83.55367232,17.11745479
,,1893,83.56187049,17.10508182
,,1894,83.59231841,17.0752172
,,1895,83.67256553,17.02599337
,,1896,83.75578192,16.96965107
,,1897,83.8307984,16.88069246
,,1898,83.93997169,16.78177479
,,1899,84.07796793,16.6587569
,,1900,84.17133166,16.5120903
,,1901,84.38228715,16.37446933
,,1902,84.50999247,16.19480229
,,1903,84.71298288,16.01312761
,,1904,84.89694197,15.8233664
,,1905,85.10431206,15.61488822
,,1906,85.30507447,15.4057816
,,1907,85.48896116,15.177965
,,1908,85.73939468,14.95127365
,,1909,85.96099639,14.71074152
,,1910,86.21579531,14.4788912
,,1911,86.45811378,14.26346746
,,1912,86.6811413,14.01728765
,,1913,86.93424735,13.76774154
,,1914,87.16041371,13.53291973
,,1915,87.39730989,13.28919989
,,1916,87.65017817,13.05049431
,,1917,87.88683813,12.81956956
,,1918,88.1333425,12.58112594
,,1919,88.37494023,12.35566124
,,1920,88.54070714,12.14297603
,,1921,88.72754409,11.93680533
