,,Unpolarized Performance of 735 nm Longpass Dichroic Mirror,,
,,Wavelength (nm),% Transmission ,% Reflectance 
,,1921,76.32682419,23.47725296
,,1922,76.37501908,23.43117947
,,1923,76.32585907,23.51971668
,,1924,76.26555252,23.53967399
,,1925,76.17688751,23.62467848
,,1926,76.03166962,23.72839988
,,1927,75.87003708,23.89357735
,,1928,75.75738907,24.05453714
,,1929,75.59014893,24.22219131
,,1930,75.35030365,24.3662926
,,1931,75.09939194,24.65635649
,,1932,74.84288788,24.78690827
,,1933,74.63762283,25.07576537
,,1934,74.29412842,25.34984234
,,1935,74.06046295,25.59676032
,,1936,73.6903534,25.88189738
,,1937,73.36291123,26.26804318
,,1938,73.03408051,26.58601369
,,1939,72.69958878,26.93581615
,,1940,72.33058548,27.26212815
,,1941,71.92102433,27.5925116
,,1942,71.6028328,27.98882354
,,1943,71.1914711,28.32294331
,,1944,70.87416077,28.6932203
,,1945,70.42857552,28.96052895
,,1946,70.07909203,29.38566681
,,1947,69.69984627,29.71841365
,,1948,69.35926056,30.10432027
,,1949,69.01600266,30.48432807
,,1950,68.642416,30.81003239
,,1951,68.32824707,31.13018694
,,1952,68.01581955,31.40086458
,,1953,67.66913605,31.81228132
,,1954,67.33274078,31.99546389
,,1955,67.06215286,32.35015921
,,1956,66.82805443,32.61879313
,,1957,66.54883194,32.85939126
,,1958,66.38181305,33.07215547
,,1959,66.13075829,33.31862404
,,1960,65.93130303,33.48128958
,,1961,65.74997139,33.69531549
,,1962,65.60095787,33.83040185
,,1963,65.46246148,33.92499225
,,1964,65.38582039,34.10315869
,,1965,65.25532914,34.1759747
,,1966,65.12318421,34.21232593
,,1967,65.09889603,34.28548678
,,1968,65.122118,34.36284121
,,1969,65.04545975,34.40000309
,,1970,65.10344124,34.36106549
,,1971,65.08616829,34.3466097
,,1972,65.12630654,34.2895337
,,1973,65.21858788,34.2121406
,,1974,65.26805496,34.14957156
,,1975,65.44857216,34.06408844
,,1976,65.49709702,33.95848163
,,1977,65.66618729,33.82494981
,,1978,65.80781174,33.6617799
,,1979,65.99764443,33.49195456
,,1980,66.17291641,33.36362813
,,1981,66.40881539,33.11574294
,,1982,66.56863594,32.85262219
,,1983,66.86546516,32.64994665
,,1984,67.11361885,32.44611172
,,1985,67.39510346,32.17036841
,,1986,67.61387253,31.96323442
,,1987,67.87916947,31.63878016
,,1988,68.18502236,31.37109255
,,1989,68.44905472,31.05180522
,,1990,68.87459755,30.7585023
,,1991,69.13101387,30.37925122
,,1992,69.52150917,30.09215093
,,1993,69.77104569,29.77769488
,,1994,70.14943696,29.40854823
,,1995,70.55046845,29.07811379
,,1996,70.91846466,28.75614295
,,1997,71.29568291,28.34786886
,,1998,71.76253319,28.0129245
,,1999,72.02192688,27.60732847
,,2000,72.26696015,27.44338979
,,2001,72.66641235,27.1247755
,,2002,73.06568527,26.74937903
,,2003,73.40413857,26.30725773
,,2004,73.84970093,26.029671
,,2005,74.23266602,25.56594113
,,2006,74.6225853,25.26873526
,,2007,74.93389512,24.7898405
,,2008,75.35493851,24.49048835
,,2009,75.71240616,24.02807352
,,2010,76.19493485,23.83689469
,,2011,76.45300102,23.40193387
,,2012,76.82725906,23.0255803
,,2013,77.17041779,22.64426473
,,2014,77.49422836,22.35300085
,,2015,77.78264427,22.03254866
,,2016,78.09769058,21.71875178
,,2017,78.41002655,21.46128533
,,2018,78.70394898,21.12630779
,,2019,79.02320862,20.94404427
,,2020,79.19073487,20.57011742
,,2021,79.38424301,20.29348631
,,2022,79.5897789,20.07364392
,,2023,79.82571793,19.90971295
,,2024,80.00382233,19.76973455
,,2025,80.18147278,19.50675683
,,2026,80.30199432,19.40973659
,,2027,80.40799332,19.24244685
,,2028,80.52731323,19.10442128
,,2029,80.57980728,18.98232341
,,2030,80.62640381,18.89823227
,,2031,80.65270996,18.84898823
,,2032,80.74285126,18.80078976
,,2033,80.73421478,18.84798152
,,2034,80.72361374,18.76840283
,,2035,80.69239426,18.84780279
,,2036,80.63054276,18.81479808
,,2037,80.53074646,18.88521465
,,2038,80.45731354,18.99776417
,,2039,80.36677933,18.99869353
,,2040,80.23926926,19.12512477
,,2041,80.08543015,19.29092931
,,2042,79.96034623,19.38297553
,,2043,79.78832245,19.44453975
,,2044,79.6043129,19.68176907
,,2045,79.48077011,19.78218308
,,2046,79.29137802,19.93409157
,,2047,79.03790283,20.06902933
,,2048,78.81311035,20.27058008
,,2049,78.67903519,20.45524929
,,2050,78.46672821,20.67507234
,,2051,78.26028061,20.90868574
,,2052,77.99711991,21.00235087
,,2053,77.83675766,21.27090575
,,2054,77.61674118,21.44505841
,,2055,77.39587402,21.59170183
,,2056,77.227314,21.89526393
,,2057,77.04275894,21.96649174
,,2058,76.84356308,22.03545098
,,2059,76.64156723,22.26102193
,,2060,76.50353241,22.45568019
,,2061,76.2983551,22.58354334
,,2062,76.19123078,22.81910787
,,2063,76.01248551,22.86007428
,,2064,75.95745087,22.97326827
,,2065,75.87619972,23.11469989
,,2066,75.77297211,23.16068256
,,2067,75.65015984,23.23989561
,,2068,75.59989166,23.30164615
,,2069,75.55606461,23.41725557
,,2070,75.51858712,23.36915483
,,2071,75.4962616,23.44236301
,,2072,75.50922966,23.49660517
,,2073,75.49609566,23.29552773
,,2074,75.50149155,23.4614434
,,2075,75.64810944,23.43127407
,,2076,75.68450165,23.3734646
,,2077,75.77282333,23.242694
,,2078,75.78589631,23.21720763
,,2079,75.84684753,23.04820437
,,2080,75.99139405,23.0184462
,,2081,76.19426537,22.89431169
,,2082,76.24598122,22.75467066
,,2083,76.44609452,22.60489192
,,2084,76.64986801,22.30901258
,,2085,76.82326889,22.18207851
,,2086,77.05564118,22.02276647
,,2087,77.24980736,21.80298012
,,2088,77.42493439,21.61518375
,,2089,77.72919083,21.42200967
,,2090,77.95310974,21.15215235
,,2091,78.16769219,20.94008308
,,2092,78.46187782,20.6056553
,,2093,78.69425011,20.41403377
,,2094,79.04386711,20.10354183
,,2095,79.22175789,19.78486393
,,2096,79.59100724,19.60763326
,,2097,79.86903763,19.24307511
,,2098,80.21082306,18.98787816
,,2099,80.52534485,18.70163705
,,2100,80.75001526,18.37982041
,,2101,81.19779968,18.10508411
,,2102,81.42823792,17.76857048
,,2103,81.72570801,17.51941933
,,2104,82.0227356,17.20515385
,,2105,82.38644791,16.89824187
,,2106,82.68273163,16.65599517
,,2107,82.98157502,16.30708459
,,2108,83.2458458,16.00132188
,,2109,83.54299164,15.74357879
,,2110,83.81445694,15.44309487
,,2111,84.10336685,15.14440739
,,2112,84.3729744,14.94341682
,,2113,84.64725876,14.7240972
,,2114,84.8337555,14.56225584
,,2115,85.04249954,14.25244763
,,2116,85.19334793,14.07053729
,,2117,85.46207428,13.88051332
,,2118,85.53101731,13.63572304
,,2119,85.70494843,13.46119052
,,2120,85.8699379,13.31166552
,,2121,85.96511078,13.21714932
,,2122,86.19031525,13.07418306
,,2123,86.17993546,13.16323512
,,2124,86.11697769,13.07572568
,,2125,86.16882706,13.15000564
,,2126,86.11624146,12.99509454
,,2127,86.01731873,13.07844982
,,2128,86.04515839,13.20724656
,,2129,85.85363389,13.23643269
,,2130,85.83323288,13.38669954
,,2131,85.55687714,13.48254398
,,2132,85.36901856,13.80350745
,,2133,85.21027374,13.88455757
,,2134,85.00094986,14.12115775
,,2135,84.56970978,14.359852
,,2136,84.21034241,14.63301357
,,2137,83.85639191,14.86451028
,,2138,83.58209229,15.17917158
,,2139,83.18000794,15.6682401
,,2140,82.73645783,15.95596417
,,2141,82.25497437,16.35193335
,,2142,81.85761261,17.03734999
,,2143,81.30323029,17.24166365
,,2144,80.7988739,17.65682474
,,2145,80.32052613,18.31672055
,,2146,79.80669022,18.74513247
,,2147,79.20530319,19.28681583
,,2148,78.59481812,19.89239687
,,2149,77.94576264,20.22052098
,,2150,77.47612381,20.90822149
,,2151,76.82526017,21.45000889
,,2152,76.11296845,21.96830065
,,2153,75.5514679,22.49782834
,,2154,75.0027771,23.15610092
,,2155,74.29809571,23.71172816
,,2156,73.6320839,24.23976107
,,2157,73.09752655,24.95592095
,,2158,72.42280197,25.55322419
,,2159,71.81336212,25.97497217
,,2160,71.23933793,26.59415342
,,2161,70.66307259,27.10630424
,,2162,70.016325,27.63962454
,,2163,69.43573761,28.22606177
,,2164,68.90296173,28.71413189
,,2165,68.32385064,29.18152891
,,2166,67.73212624,29.67795118
,,2167,67.2670765,30.2489025
,,2168,66.84433937,30.6776043
,,2169,66.36816597,31.12342944
,,2170,65.84361267,31.52444811
,,2171,65.28884697,32.01489446
,,2172,64.81239319,32.26652921
,,2173,64.53304672,32.80578417
,,2174,63.94895935,33.06294374
,,2175,63.48949814,33.22397241
,,2176,63.07724381,33.7130392
,,2177,62.81228638,33.99601233
,,2178,62.4277401,34.15439192
,,2179,62.14169312,34.54124219
,,2180,61.61812211,34.77070297
,,2181,61.39819336,34.90909126
,,2182,61.09871483,35.12516093
,,2183,60.77764511,35.22494723
,,2184,60.42591286,35.24892909
,,2185,60.08882714,35.42523725
,,2186,59.83197594,35.4847932
,,2187,59.49111176,35.49614526
,,2188,59.06610871,35.5556875
,,2189,58.90773964,35.58532425
,,2190,58.58924866,35.50452512
,,2191,58.28030587,35.50686039
,,2192,57.96533394,35.45296968
,,2193,57.57227135,35.20947657
,,2194,57.23743248,35.1789244
,,2195,56.92686653,35.14398444
,,2196,56.4879551,34.80568024
,,2197,56.098732,34.67652047
,,2198,55.7239151,34.44081591
,,2199,55.35637856,34.17744452
,,2200,54.98589898,33.99877489
,,2201,54.81222725,33.7275534
,,2202,54.36577607,33.50152254
,,2203,54.14208413,33.20963825
,,2204,53.88367653,32.94999418
,,2205,53.86015129,32.7060913
,,2206,53.68042565,32.38012108
,,2207,53.67694283,32.12715619
,,2208,53.75481987,31.9687258
,,2209,53.88523865,31.56871597
,,2210,54.08080864,31.4731983
,,2211,54.20511055,31.09931746
,,2212,54.36993981,30.89908554
,,2213,54.63469124,30.50084279
,,2214,55.16447258,30.47779082
,,2215,55.58744431,30.18562316
,,2216,55.79166985,29.75998812
,,2217,56.31097985,29.55872058
,,2218,56.83146477,29.44617907
,,2219,57.29891586,29.09653142
,,2220,57.80661583,28.78869244
,,2221,58.34228898,28.47564168
,,2222,58.86826706,28.15547742
,,2223,59.23970604,27.99280594
,,2224,59.90331841,27.64493845
,,2225,60.34434891,27.24401531
,,2226,60.81300927,26.90156139
,,2227,61.48493195,26.51820264
,,2228,61.79101563,26.1485262
,,2229,62.31625176,25.84129276
,,2230,62.79124069,25.35451739
,,2231,63.36113548,25.15283911
,,2232,63.76530266,24.64027088
,,2233,64.35169983,24.33130625
,,2234,64.87816811,24.07086501
,,2235,65.21780396,23.56890342
,,2236,65.59065819,23.12397018
,,2237,66.12289429,22.67889293
,,2238,66.52145386,22.38639935
,,2239,67.10259438,22.0131811
,,2240,67.40300751,21.59146298
,,2241,67.67107773,21.07699918
,,2242,68.41210556,20.88802083
,,2243,69.01698875,20.46766022
,,2244,69.20720101,19.94693387
,,2245,69.68816567,19.69487274
,,2246,70.10451317,19.21188909
,,2247,70.67045021,19.08043193
,,2248,70.99880409,18.58991718
,,2249,71.57011223,18.10987948
,,2250,71.82821274,17.86566368
,,2251,72.34817887,17.47055203
,,2252,72.74864388,17.1937132
,,2253,73.32432175,16.92114689
,,2254,73.69140053,16.65862062
,,2255,74.09227371,16.31978938
,,2256,74.36016083,15.9599919
,,2257,74.67705155,15.84196413
,,2258,75.22631836,15.61370781
,,2259,75.4823494,15.25279262
,,2260,75.97571564,15.23970364
,,2261,76.36225128,14.92063524
,,2262,76.63676834,14.77967602
,,2263,76.96258927,14.6222023
,,2264,77.32006455,14.49305305
,,2265,77.50222016,14.28630381
,,2266,77.76217652,14.34804697
,,2267,77.98467255,14.02761246
,,2268,78.29534912,14.01908537
,,2269,78.48653031,14.16961743
,,2270,78.529068,13.93804045
,,2271,78.81737137,13.92429862
,,2272,78.93801498,13.8229286
,,2273,79.04492569,13.82936447
,,2274,79.12796402,13.87931005
,,2275,79.14086533,13.8264358
,,2276,79.16689682,14.22540617
,,2277,79.04288864,14.0235626
,,2278,79.14896011,14.15965616
,,2279,79.16669846,14.37965206
,,2280,79.22047806,14.73850539
,,2281,79.0612793,14.83692795
,,2282,79.02114106,15.13576154
,,2283,78.94232559,15.19042648
,,2284,78.88667679,15.50039771
,,2285,78.79003525,15.74440828
,,2286,78.6309166,15.94908308
,,2287,78.36952972,16.11224475
,,2288,78.17213059,16.50092214
,,2289,77.85810852,16.788522
,,2290,77.72806168,17.1435633
,,2291,77.47281647,17.29380746
,,2292,77.3064766,17.69481609
,,2293,77.18772126,17.95902781
,,2294,77.00823212,18.17327106
,,2295,76.64604187,18.53762784
,,2296,76.6111641,18.94437222
,,2297,76.3893013,19.32425379
,,2298,76.04554749,19.62457225
,,2299,75.83632278,19.83964864
,,2300,75.55407715,20.28567053
,,2301,75.20141983,20.59505526
,,2302,75.01104737,20.76716646
,,2303,74.80545426,21.01166318
,,2304,74.51992035,21.45587816
,,2305,74.23399353,21.59735059
,,2306,74.18849182,21.93329064
,,2307,73.86364746,22.34823416
,,2308,73.70670891,22.46530576
,,2309,73.48534012,22.81059031
,,2310,73.07236672,23.08926498
,,2311,73.09846306,23.33899965
,,2312,72.80904198,23.65089931
,,2313,72.80767632,23.69345955
,,2314,72.78902435,23.9416149
,,2315,72.51395798,24.09431867
,,2316,72.24783326,24.4371679
,,2317,72.11267853,24.45376505
,,2318,72.06961632,24.65252898
,,2319,72.0528698,24.88972273
,,2320,71.8377266,24.89568664
,,2321,71.90636444,25.20749423
,,2322,71.57644081,25.10484294
,,2323,71.54057503,25.16854561
,,2324,71.6314888,25.39246595
,,2325,71.55949402,25.29173101
,,2326,71.70920563,25.30329063
,,2327,71.69712258,25.49883677
,,2328,71.63450623,25.45124844
,,2329,71.57087899,25.49943987
,,2330,71.72332955,25.55593232
,,2331,71.69986344,25.52196966
,,2332,71.61981011,25.41197179
,,2333,71.86178398,25.39675911
,,2334,72.06467438,25.60619778
,,2335,71.86458397,25.485796
,,2336,72.13235093,25.10227192
,,2337,72.27431679,25.1940077
,,2338,72.41314125,24.86071042
,,2339,72.44808388,24.91327602
,,2340,72.65656662,24.79115067
,,2341,72.88191414,24.56905577
,,2342,73.04589272,24.60474949
,,2343,73.08169937,24.1327828
,,2344,73.50195885,24.11344459
,,2345,73.43915749,23.94532979
,,2346,73.64732933,23.72430684
,,2347,74.07501221,23.5946725
,,2348,74.04963112,23.39669428
,,2349,74.65029335,23.27024701
,,2350,74.63685417,23.06272587
,,2351,74.94069481,22.64352207
,,2352,75.22955132,22.38496551
,,2353,75.48622513,22.25543829
,,2354,75.77324295,21.84927
,,2355,76.14820672,21.6756471
,,2356,76.4361496,21.37070978
,,2357,76.66588021,21.12628637
,,2358,77.10811424,20.96419954
,,2359,77.22140122,20.44817324
,,2360,77.57005501,20.13470025
,,2361,77.69960022,19.83436314
,,2362,78.37428284,19.7429195
,,2363,78.32241631,19.32107547
,,2364,78.93177414,18.852299
,,2365,79.06705666,18.72120951
,,2366,79.337183,18.24591987
,,2367,79.73650742,17.99529571
,,2368,80.13614655,17.84901789
,,2369,80.34550095,17.61410936
,,2370,80.65566635,17.01428024
,,2371,81.1752472,16.76397059
,,2372,81.38073731,16.46868991
,,2373,81.80451203,16.05480366
,,2374,82.19642258,15.68352412
,,2375,82.34936905,15.40525975
,,2376,82.86789704,15.18705648
,,2377,82.96905137,14.61421957
,,2378,83.46768952,14.49578089
,,2379,83.62612153,14.07441475
,,2380,83.95424271,13.89048116
,,2381,84.23136139,13.55728734
,,2382,84.30969239,13.20020591
,,2383,84.81702805,13.10450148
,,2384,85.09461212,12.73882763
,,2385,85.25136948,12.57109047
,,2386,85.46754837,12.35851944
,,2387,85.72316742,11.84986276
,,2388,86.24796295,11.78653781
,,2389,86.14159012,11.54178915
,,2390,86.27561951,11.57050622
,,2391,86.57958222,10.99024555
,,2392,86.60167695,11.05573311
,,2393,86.82876206,11.06408371
,,2394,86.85578537,10.88568355
,,2395,86.85467911,10.44728565
,,2396,87.00354004,10.77613903
,,2397,87.2772522,10.62397797
,,2398,87.29337311,10.51603311
,,2399,87.19087982,10.44484516
,,2400,87.32839966,10.26487862
,,2401,87.49725724,10.2237747
,,2402,87.3974762,10.14744664
,,2403,87.04953385,10.26499077
,,2404,87.27278138,10.55068067
,,2405,87.09031296,10.4961521
,,2406,87.06472397,10.60658293
,,2407,86.86549378,10.45930953
,,2408,86.63452149,10.85741913
,,2409,86.49687577,10.61538936
,,2410,86.34651947,10.80941568
,,2411,85.87858963,11.14086733
,,2412,85.96855545,11.23565351
,,2413,85.5743866,11.18676075
,,2414,85.40504456,11.50819699
,,2415,85.1537323,12.01855778
,,2416,84.92958069,12.0158871
,,2417,84.64583206,12.38856158
,,2418,84.05914307,12.48919747
,,2419,83.76758576,12.8612187
,,2420,83.78212357,13.06287412
,,2421,83.32278061,13.45085974
,,2422,83.11720658,14.04281922
,,2423,82.73642731,14.27218641
,,2424,82.51366425,14.87581535
,,2425,81.75985337,14.97267616
,,2426,81.4189415,15.14422084
,,2427,81.0786171,15.50771726
,,2428,80.43350601,15.87291787
,,2429,80.05291748,16.26785281
,,2430,79.72447205,16.95141091
,,2431,79.33895493,17.1737541
,,2432,78.95912171,17.24031529
,,2433,78.63381195,17.85857079
,,2434,78.42628098,18.26869091
,,2435,77.573349,18.67211629
,,2436,77.09210587,19.09636979
,,2437,76.61557388,19.66927731
,,2438,76.38621903,19.86658353
,,2439,76.00812912,20.07870355
,,2440,75.52600098,20.7718426
,,2441,75.32208634,20.88891948
,,2442,74.59993363,21.33191381
,,2443,74.4553299,21.98526643
,,2444,73.75305939,21.73442602
,,2445,73.61413574,22.27911508
,,2446,73.10128403,22.71078058
,,2447,72.78682709,22.93095057
,,2448,72.42896843,23.46207701
,,2449,71.8644352,23.64368787
,,2450,71.81144524,23.97433002
,,2451,71.5151062,24.46869305
,,2452,70.89648819,24.85956912
,,2453,70.63355637,24.71168207
,,2454,70.43942452,25.34559668
,,2455,70.06845475,25.71551025
,,2456,69.65717507,25.70027137
,,2457,69.41196061,25.71116958
,,2458,69.28775216,26.04878226
,,2459,69.16004754,26.63719004
,,2460,68.65686417,26.52241851
,,2461,68.51680184,26.792877
,,2462,68.26028824,27.02074367
,,2463,67.98514939,27.07189705
,,2464,67.9755497,27.44806947
,,2465,67.67166138,27.44027698
,,2466,66.96156121,27.5378262
,,2467,67.20299721,27.91688071
,,2468,67.10038757,27.94274862
,,2469,66.90019417,28.08440229
,,2470,66.80325318,28.35453324
,,2471,66.35421562,28.03661028
,,2472,66.42630768,28.30166709
,,2473,66.48148727,28.52745949
,,2474,66.40843583,28.23369373
,,2475,65.96340752,28.46211917
,,2476,66.10605049,28.57358968
,,2477,66.2065773,28.6057119
,,2478,65.88619995,28.57007387
,,2479,65.93330956,28.71745489
,,2480,65.78959084,28.50767905
,,2481,65.39456368,28.59550801
,,2482,66.16235352,28.89993869
,,2483,65.84830094,28.71715772
,,2484,65.61491013,28.82344325
,,2485,65.79139137,28.354696
,,2486,65.85962105,28.37733799
,,2487,65.96195793,28.44777947
,,2488,65.61016464,28.12452609
,,2489,65.99902535,28.43410073
,,2490,66.351511,28.2791687
,,2491,65.93520737,27.78166434
,,2492,65.58909417,27.70479398
,,2493,65.75432396,27.55948527
,,2494,65.83433342,27.07229482
,,2495,66.31843567,27.25284172
,,2496,66.2718277,27.32043497
,,2497,65.70455742,27.16727876
,,2498,66.38850403,27.17962823
,,2499,66.50881195,26.74546264
,,2500,66.58089828,26.85132925
